<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2016.07.08	19:00:00	111.090	111.170	111.066	111.119	5149	5302000000	9
2016.07.08	20:00:00	111.118	111.164	111.020	111.064	5163	5352750000	9
2016.07.08	21:00:00	111.064	111.092	110.969	110.969	4175	4060700000	9
2016.07.08	22:00:00	110.966	111.098	110.957	111.027	3714	4139300000	9
2016.07.08	23:00:00	111.027	111.164	110.913	110.913	2975	2843750000	9
2016.07.11	00:00:00	111.142	111.205	111.015	111.142	925	1060700000	0
2016.07.11	01:00:00	111.138	111.374	111.091	111.213	5845	8095450000	9
2016.07.11	02:00:00	111.213	111.297	111.148	111.207	3787	4482900000	11
2016.07.11	03:00:00	111.207	111.339	111.140	111.263	6625	7855700000	9
2016.07.11	04:00:00	111.264	111.344	111.167	111.251	5503	5430800000	9
2016.07.11	05:00:00	111.255	111.288	111.130	111.273	4487	5195250000	9
2016.07.11	06:00:00	111.274	111.338	111.223	111.319	3392	3755050000	9
2016.07.11	07:00:00	111.316	111.879	111.296	111.778	6540	7695698000	9
2016.07.11	08:00:00	111.779	112.140	111.778	112.061	7831	8456750000	9
2016.07.11	09:00:00	112.063	112.583	112.055	112.431	10278	8869088000	9
2016.07.11	10:00:00	112.432	112.567	112.314	112.338	11041	10381900000	9
2016.07.11	11:00:00	112.339	112.727	112.269	112.598	8663	7446590000	9
2016.07.11	12:00:00	112.598	112.785	112.521	112.743	7856	7431591000	9
2016.07.11	13:00:00	112.746	113.107	112.743	113.085	9095	8930950000	9
2016.07.11	14:00:00	113.084	113.260	112.967	113.128	9215	8798798000	9
2016.07.11	15:00:00	113.128	113.452	113.070	113.409	9479	9724823000	9
2016.07.11	16:00:00	113.409	113.566	113.252	113.399	11073	12349994000	9
2016.07.11	17:00:00	113.400	113.528	113.306	113.330	10764	10831600000	9
2016.07.11	18:00:00	113.329	113.411	113.230	113.375	9005	8782000000	9
2016.07.11	19:00:00	113.375	113.634	113.349	113.573	5784	8607043000	9
2016.07.11	20:00:00	113.573	113.761	113.570	113.678	4895	5182350000	9
2016.07.11	21:00:00	113.678	113.724	113.613	113.619	4585	5240650000	9
2016.07.11	22:00:00	113.618	113.774	113.586	113.741	4460	5085509000	9
2016.07.11	23:00:00	113.741	113.762	113.642	113.647	3548	3086700000	9
2016.07.12	00:00:00	113.639	113.717	113.616	113.660	928	560100000	0
2016.07.12	01:00:00	113.661	113.688	113.534	113.550	3962	4832300000	9
2016.07.12	02:00:00	113.553	113.574	113.330	113.333	4462	4052000000	9
2016.07.12	03:00:00	113.331	113.762	113.278	113.748	9630	9756950000	9
2016.07.12	04:00:00	113.748	114.225	113.722	114.010	11767	13425848000	9
2016.07.12	05:00:00	114.010	114.263	113.878	114.145	10448	13098996000	9
2016.07.12	06:00:00	114.146	114.319	114.122	114.245	7607	8127700000	9
2016.07.12	07:00:00	114.245	114.254	113.988	114.130	5609	6556900000	9
2016.07.12	08:00:00	114.130	114.286	114.085	114.233	6953	7379200000	9
2016.07.12	09:00:00	114.235	114.712	114.147	114.598	11522	11875981000	9
2016.07.12	10:00:00	114.600	115.184	114.225	114.440	16984	18616095000	9
2016.07.12	11:00:00	114.440	114.941	114.396	114.871	13857	13929564000	9
2016.07.12	12:00:00	114.871	115.381	114.834	115.335	12576	14416306000	9
2016.07.12	13:00:00	115.336	115.422	115.045	115.100	10274	14293143000	9
2016.07.12	14:00:00	115.101	115.321	114.902	115.245	10447	10871631000	9
2016.07.12	15:00:00	115.245	115.726	115.211	115.680	11540	12390348000	9
2016.07.12	16:00:00	115.681	116.038	115.554	115.975	15437	17221300000	9
2016.07.12	17:00:00	115.974	116.097	115.648	115.759	13935	15649940000	9
2016.07.12	18:00:00	115.755	116.058	115.612	115.951	13292	19043786000	9
2016.07.12	19:00:00	115.950	116.375	115.948	116.363	9705	10070897000	9
2016.07.12	20:00:00	116.362	116.420	116.030	116.125	7004	9403312000	9
2016.07.12	21:00:00	116.124	116.136	115.955	115.980	6431	7632300000	9
2016.07.12	22:00:00	115.980	116.037	115.883	116.004	6055	6499150000	9
2016.07.12	23:00:00	116.005	116.022	115.758	115.758	3597	3961550000	9
2016.07.13	00:00:00	115.767	115.903	115.702	115.891	1169	837599000	0
2016.07.13	01:00:00	115.898	115.929	115.813	115.826	4464	4721900000	9
2016.07.13	02:00:00	115.827	116.051	115.812	115.820	5717	4522900000	9
2016.07.13	03:00:00	115.819	115.838	115.346	115.781	12455	11588195000	9
2016.07.13	04:00:00	115.779	115.797	115.309	115.406	11196	11740300000	9
2016.07.13	05:00:00	115.406	115.486	114.916	115.275	11604	15186250000	9
2016.07.13	06:00:00	115.275	115.674	115.122	115.568	8542	8926513000	9
2016.07.13	07:00:00	115.569	115.608	115.072	115.306	9092	10557464000	9
2016.07.13	08:00:00	115.308	115.480	115.169	115.434	8819	10941751000	9
2016.07.13	09:00:00	115.432	115.578	115.119	115.296	10466	13398156000	9
2016.07.13	10:00:00	115.302	115.456	115.091	115.120	12792	13493723000	9
2016.07.13	11:00:00	115.120	115.443	115.032	115.374	10970	12013299000	9
2016.07.13	12:00:00	115.380	115.976	115.196	115.874	12108	13200731000	9
2016.07.13	13:00:00	115.877	116.193	115.739	116.193	11093	13764149000	9
2016.07.13	14:00:00	116.193	116.221	115.775	115.872	9612	10842281000	9
2016.07.13	15:00:00	115.870	115.984	115.657	115.885	9674	11102397000	9
2016.07.13	16:00:00	115.884	116.033	115.511	115.591	12373	14689084000	9
2016.07.13	17:00:00	115.601	116.081	115.600	115.798	15447	18582712000	9
2016.07.13	18:00:00	115.795	115.887	115.426	115.679	13233	16482272000	9
2016.07.13	19:00:00	115.679	115.869	115.636	115.843	7859	9679927000	9
2016.07.13	20:00:00	115.841	115.980	115.801	115.879	6252	7518860000	9
2016.07.13	21:00:00	115.878	115.996	115.846	115.890	6007	6796450000	9
2016.07.13	22:00:00	115.887	115.967	115.816	115.845	5630	7550560000	9
2016.07.13	23:00:00	115.845	115.942	115.763	115.869	3667	4108173000	9
2016.07.14	00:00:00	115.814	115.895	115.724	115.793	1621	1711550000	0
2016.07.14	01:00:00	115.788	115.828	115.478	115.521	5702	6901500000	10
2016.07.14	02:00:00	115.521	115.627	115.430	115.436	6589	9421300000	9
2016.07.14	03:00:00	115.438	115.727	115.363	115.503	10641	14063571000	9
2016.07.14	04:00:00	115.505	115.934	115.489	115.904	11071	12380500000	9
2016.07.14	05:00:00	115.904	116.327	115.892	116.266	9359	8553700000	9
2016.07.14	06:00:00	116.266	116.414	116.167	116.196	9088	7701996000	9
2016.07.14	07:00:00	116.196	116.361	116.054	116.310	7117	7837680000	9
2016.07.14	08:00:00	116.314	117.001	116.219	116.941	9766	14259663000	9
2016.07.14	09:00:00	116.939	117.670	116.871	117.168	15672	18716068000	9
2016.07.14	10:00:00	117.167	117.357	116.895	117.022	13986	15189888000	9
2016.07.14	11:00:00	117.025	117.402	117.007	117.353	12010	14163188000	9
2016.07.14	12:00:00	117.353	117.707	117.199	117.648	11235	13304927000	9
2016.07.14	13:00:00	117.648	117.747	116.996	117.056	13320	14038750000	9
2016.07.14	14:00:00	117.058	118.009	116.889	117.946	18061	22873247000	9
2016.07.14	15:00:00	117.946	118.028	117.563	117.624	12778	16023720000	9
2016.07.14	16:00:00	117.624	117.699	117.274	117.458	14728	21805250000	9
2016.07.14	17:00:00	117.459	117.603	116.955	116.991	13582	18027375000	9
2016.07.14	18:00:00	116.991	117.281	116.937	117.067	11475	15857808000	9
2016.07.14	19:00:00	117.064	117.209	117.002	117.037	6254	7631900000	9
2016.07.14	20:00:00	117.038	117.264	117.021	117.182	6820	7583200000	9
2016.07.14	21:00:00	117.183	117.334	117.146	117.278	4954	5629450000	9
2016.07.14	22:00:00	117.289	117.342	117.082	117.084	4949	5382150000	9
2016.07.14	23:00:00	117.086	117.239	117.079	117.122	2480	1888400000	9
2016.07.15	00:00:00	117.128	117.258	117.048	117.069	1690	1481550000	0
2016.07.15	01:00:00	117.085	117.120	116.895	116.959	5638	6356600000	9
2016.07.15	02:00:00	116.960	117.056	116.671	116.774	5873	7622800000	9
2016.07.15	03:00:00	116.771	117.436	116.754	117.236	11868	14522350000	9
2016.07.15	04:00:00	117.239	117.616	117.115	117.523	9359	13208300000	9
2016.07.15	05:00:00	117.522	118.401	117.522	118.229	11008	17296122000	9
2016.07.15	06:00:00	118.229	118.320	118.003	118.075	5908	8960500000	9
2016.07.15	07:00:00	118.073	118.365	117.673	117.676	7138	11189438000	9
2016.07.15	08:00:00	117.679	117.728	117.275	117.490	8459	13177250000	9
2016.07.15	09:00:00	117.491	117.941	117.356	117.482	10035	13227409000	9
2016.07.15	10:00:00	117.488	117.920	117.488	117.857	12044	14247023000	9
2016.07.15	11:00:00	117.858	118.141	117.820	117.957	9336	11124850000	9
2016.07.15	12:00:00	117.957	118.230	117.896	118.021	10555	15415784000	9
2016.07.15	13:00:00	118.022	118.111	117.587	117.784	9728	12054497000	9
2016.07.15	14:00:00	117.784	117.920	117.572	117.587	7594	7815597000	9
2016.07.15	15:00:00	117.587	117.932	117.587	117.820	12503	17549045000	9
2016.07.15	16:00:00	117.820	117.901	117.160	117.377	13984	19867419000	9
2016.07.15	17:00:00	117.392	117.510	117.020	117.150	12714	16072650000	9
2016.07.15	18:00:00	117.155	117.240	116.752	116.823	11042	12561050000	9
2016.07.15	19:00:00	116.824	116.942	116.343	116.602	11024	11886250000	9
2016.07.15	20:00:00	116.603	116.922	116.587	116.835	6287	6864300000	9
2016.07.15	21:00:00	116.833	116.896	116.693	116.732	4261	4599600000	9
2016.07.15	22:00:00	116.733	117.009	116.649	116.720	3961	3958600000	9
2016.07.15	23:00:00	116.721	116.798	115.407	115.564	9200	8761450000	9
2016.07.18	00:00:00	116.414	116.576	116.344	116.529	1730	2191300000	0
2016.07.18	01:00:00	116.525	117.194	116.477	116.700	6838	11795049000	9
2016.07.18	02:00:00	116.703	116.865	116.423	116.522	6656	9222600000	9
2016.07.18	03:00:00	116.524	116.711	116.471	116.582	6414	9433850000	9
2016.07.18	04:00:00	116.583	117.092	116.550	116.878	6110	6793500000	9
2016.07.18	05:00:00	116.877	116.984	116.691	116.733	4544	4475493000	9
2016.07.18	06:00:00	116.734	116.842	116.713	116.778	3411	3671050000	9
2016.07.18	07:00:00	116.777	116.792	116.640	116.735	3689	4619800000	9
2016.07.18	08:00:00	116.734	116.737	116.554	116.706	3708	3663700000	9
2016.07.18	09:00:00	116.708	116.928	116.683	116.800	7246	7853385000	9
2016.07.18	10:00:00	116.800	117.077	116.500	116.661	11731	12102537000	9
2016.07.18	11:00:00	116.661	116.899	116.579	116.776	9865	10515450000	9
2016.07.18	12:00:00	116.776	116.859	116.531	116.605	9148	10724800000	9
2016.07.18	13:00:00	116.605	116.762	116.569	116.680	8031	9176100000	9
2016.07.18	14:00:00	116.680	116.931	116.679	116.908	7965	9466099000	9
2016.07.18	15:00:00	116.907	116.966	116.635	116.644	8408	9920650000	9
2016.07.18	16:00:00	116.643	116.729	116.310	116.724	11281	14324142000	9
2016.07.18	17:00:00	116.723	117.187	116.715	117.144	11768	13403737000	9
2016.07.18	18:00:00	117.144	117.686	117.060	117.408	10902	11129175000	9
2016.07.18	19:00:00	117.403	117.598	117.329	117.514	7356	8517200000	9
2016.07.18	20:00:00	117.515	117.687	117.366	117.467	5854	7330700000	9
2016.07.18	21:00:00	117.467	117.509	117.342	117.457	4870	5642550000	9
2016.07.18	22:00:00	117.458	117.630	117.450	117.533	4248	4727800000	9
2016.07.18	23:00:00	117.531	117.605	117.498	117.559	3284	3323950000	9
2016.07.19	00:00:00	117.533	117.615	117.490	117.497	984	761600000	12
2016.07.19	01:00:00	117.522	117.762	117.513	117.658	3016	4007200000	11
2016.07.19	02:00:00	117.658	117.661	117.462	117.508	4115	4738400000	9
2016.07.19	03:00:00	117.516	117.561	117.237	117.276	7472	9256950000	9
2016.07.19	04:00:00	117.276	117.337	116.955	117.028	7933	8353300000	9
2016.07.19	05:00:00	117.029	117.370	116.984	117.310	5970	5617850000	9
2016.07.19	06:00:00	117.310	117.399	117.184	117.295	4480	5301200000	9
2016.07.19	07:00:00	117.296	117.324	116.979	117.160	5589	6140150000	9
2016.07.19	08:00:00	117.161	117.488	117.104	117.430	6711	7466350000	9
2016.07.19	09:00:00	117.435	117.504	117.136	117.209	8525	9628750000	9
2016.07.19	10:00:00	117.213	117.539	117.043	117.176	12071	12187498000	9
2016.07.19	11:00:00	117.174	117.565	117.065	117.368	9959	10298195000	9
2016.07.19	12:00:00	117.351	117.524	117.275	117.471	9152	10165549000	9
2016.07.19	13:00:00	117.471	117.497	117.290	117.336	7795	9037100000	9
2016.07.19	14:00:00	117.337	117.437	116.979	117.129	10140	11973433000	9
2016.07.19	15:00:00	117.133	117.420	117.020	117.348	11658	13725896000	9
2016.07.19	16:00:00	117.349	117.401	117.206	117.292	12578	16653992000	9
2016.07.19	17:00:00	117.293	117.301	117.026	117.137	11560	12889144000	9
2016.07.19	18:00:00	117.135	117.208	116.752	116.888	13111	14514745000	9
2016.07.19	19:00:00	116.889	116.918	116.706	116.851	7795	8791697000	9
2016.07.19	20:00:00	116.848	116.888	116.650	116.667	5271	7344650000	9
2016.07.19	21:00:00	116.668	116.840	116.566	116.828	4963	5014350000	9
2016.07.19	22:00:00	116.824	116.952	116.791	116.947	3670	3572900000	9
2016.07.19	23:00:00	116.949	116.965	116.862	116.931	3172	3641000000	9
2016.07.20	00:00:00	116.858	116.967	116.807	116.960	1132	1102356000	0
2016.07.20	01:00:00	116.953	117.016	116.870	116.986	3907	4134700000	10
2016.07.20	02:00:00	116.990	117.082	116.873	116.874	4518	4737300000	9
2016.07.20	03:00:00	116.876	116.944	116.581	116.605	9089	11456500000	9
2016.07.20	04:00:00	116.609	116.715	116.528	116.699	8919	8769800000	9
2016.07.20	05:00:00	116.700	116.743	116.568	116.688	5683	5855650000	9
2016.07.20	06:00:00	116.688	116.757	116.652	116.687	4633	4561500000	9
2016.07.20	07:00:00	116.686	116.811	116.657	116.792	4693	4173600000	9
2016.07.20	08:00:00	116.792	116.985	116.724	116.953	6127	6387898000	9
2016.07.20	09:00:00	116.953	117.101	116.588	116.641	8533	10062950000	9
2016.07.20	10:00:00	116.639	116.927	116.545	116.911	11246	13929050000	9
2016.07.20	11:00:00	116.910	117.237	116.844	117.104	10353	15590700000	9
2016.07.20	12:00:00	117.107	117.504	116.988	117.385	10894	12845650000	9
2016.07.20	13:00:00	117.385	117.507	117.270	117.309	8081	8898150000	9
2016.07.20	14:00:00	117.309	117.355	117.169	117.269	7685	9154748000	9
2016.07.20	15:00:00	117.269	117.383	117.070	117.201	9840	10746740000	9
2016.07.20	16:00:00	117.204	117.326	117.137	117.144	10069	10197950000	9
2016.07.20	17:00:00	117.144	117.568	117.139	117.492	11921	13191350000	9
2016.07.20	18:00:00	117.492	117.540	117.265	117.357	9496	10849550000	9
2016.07.20	19:00:00	117.358	117.426	117.292	117.414	5463	6700800000	9
2016.07.20	20:00:00	117.413	117.641	117.327	117.592	5441	5901550000	9
2016.07.20	21:00:00	117.593	117.618	117.448	117.581	4548	5202200000	9
2016.07.20	22:00:00	117.581	117.922	117.564	117.872	6266	6982348000	9
2016.07.20	23:00:00	117.871	117.871	117.626	117.708	3991	4521078000	9
2016.07.21	00:00:00	117.708	118.266	117.263	118.029	2786	2459639000	0
2016.07.21	01:00:00	118.033	118.069	117.816	117.974	3590	5753300000	9
2016.07.21	02:00:00	117.977	118.245	117.848	118.073	5545	8249800000	9
2016.07.21	03:00:00	118.074	118.271	118.013	118.218	8263	10829750000	9
2016.07.21	04:00:00	118.217	118.397	118.146	118.207	8238	11688050000	9
2016.07.21	05:00:00	118.206	118.206	117.999	118.128	6830	9606000000	9
2016.07.21	06:00:00	118.131	118.375	118.114	118.207	7123	9893800000	9
2016.07.21	07:00:00	118.207	118.286	118.123	118.173	6588	8544600000	9
2016.07.21	08:00:00	118.171	118.189	117.918	118.106	7911	11774750000	9
2016.07.21	09:00:00	118.105	118.461	118.097	118.324	9721	11240747000	9
2016.07.21	10:00:00	118.323	118.368	117.726	117.862	13416	15812250000	9
2016.07.21	11:00:00	117.861	117.925	116.738	116.804	13954	15964050000	9
2016.07.21	12:00:00	116.803	116.803	116.143	116.459	13196	15600818000	9
2016.07.21	13:00:00	116.460	117.166	116.434	117.106	11082	15436700000	9
2016.07.21	14:00:00	117.107	117.301	116.922	117.067	10247	11043159000	9
2016.07.21	15:00:00	117.071	117.485	116.929	117.199	13675	15639100000	9
2016.07.21	16:00:00	117.200	117.455	117.101	117.115	15207	16881953000	9
2016.07.21	17:00:00	117.108	117.202	116.608	116.910	14013	14075752000	9
2016.07.21	18:00:00	116.907	117.013	116.690	116.740	12374	13258350000	9
2016.07.21	19:00:00	116.741	116.790	116.348	116.488	8245	8508200000	9
2016.07.21	20:00:00	116.487	116.687	116.437	116.564	5731	6123850000	9
2016.07.21	21:00:00	116.565	116.721	116.519	116.611	5371	5258650000	9
2016.07.21	22:00:00	116.614	116.643	116.428	116.543	6115	6692500000	9
2016.07.21	23:00:00	116.540	116.758	116.501	116.645	3910	3167850000	9
2016.07.22	00:00:00	116.652	117.113	116.575	117.063	2014	1763337000	19
2016.07.22	01:00:00	117.064	117.070	116.733	116.777	6042	6466679000	15
2016.07.22	02:00:00	116.776	116.813	116.560	116.698	5190	5737600000	9
2016.07.22	03:00:00	116.696	116.860	116.529	116.597	9006	9100250000	9
2016.07.22	04:00:00	116.597	116.754	116.388	116.684	7984	6980200000	9
2016.07.22	05:00:00	116.680	116.767	116.556	116.579	5745	4773399000	9
2016.07.22	06:00:00	116.579	116.737	116.579	116.712	4723	4380000000	9
2016.07.22	07:00:00	116.707	116.770	116.609	116.704	3852	3874900000	10
2016.07.22	08:00:00	116.703	116.715	116.529	116.641	5538	5866350000	9
2016.07.22	09:00:00	116.641	116.908	116.641	116.785	7731	8470800000	9
2016.07.22	10:00:00	116.785	117.085	116.686	116.983	11299	12072650000	9
2016.07.22	11:00:00	116.984	117.227	116.866	117.129	13225	13319300000	9
2016.07.22	12:00:00	117.134	117.270	116.868	116.926	10406	10845889000	9
2016.07.22	13:00:00	116.924	117.105	116.902	116.935	9439	10277949000	9
2016.07.22	14:00:00	116.935	117.034	116.792	116.922	8217	9470600000	9
2016.07.22	15:00:00	116.922	116.975	116.782	116.881	9052	10455750000	9
2016.07.22	16:00:00	116.881	116.924	116.542	116.628	10712	11293550000	9
2016.07.22	17:00:00	116.630	116.790	116.459	116.675	12524	14003750000	9
2016.07.22	18:00:00	116.673	116.769	116.487	116.498	11228	11285240000	9
2016.07.22	19:00:00	116.498	116.574	116.402	116.444	6759	6671400000	9
2016.07.22	20:00:00	116.444	116.476	116.280	116.345	5128	5494850000	9
2016.07.22	21:00:00	116.344	116.355	116.214	116.342	4461	4540750000	9
2016.07.22	22:00:00	116.340	116.540	116.330	116.459	3928	4038550000	9
2016.07.22	23:00:00	116.456	116.594	116.356	116.366	3010	2576700000	9
2016.07.25	00:00:00	116.441	116.631	116.374	116.487	1904	2148100000	0
2016.07.25	01:00:00	116.483	116.736	116.408	116.671	5602	5850750000	9
2016.07.25	02:00:00	116.671	116.672	116.543	116.575	4377	5899000000	12
2016.07.25	03:00:00	116.585	116.909	116.544	116.784	8621	9472533000	9
2016.07.25	04:00:00	116.784	116.959	116.698	116.744	8033	6535766000	9
2016.07.25	05:00:00	116.743	116.804	116.683	116.800	5617	4771550000	9
2016.07.25	06:00:00	116.800	116.806	116.594	116.631	5660	4150350000	9
2016.07.25	07:00:00	116.630	116.672	116.566	116.609	3668	2791200000	9
2016.07.25	08:00:00	116.609	116.740	116.460	116.484	5584	5168400000	9
2016.07.25	09:00:00	116.483	116.559	116.288	116.437	6562	5771300000	9
2016.07.25	10:00:00	116.436	116.632	116.384	116.524	9827	9697250000	9
2016.07.25	11:00:00	116.526	116.861	116.526	116.784	9560	10607585000	9
2016.07.25	12:00:00	116.783	116.861	116.698	116.815	8019	8529100000	9
2016.07.25	13:00:00	116.815	116.828	116.626	116.783	6894	6606586000	9
2016.07.25	14:00:00	116.780	116.804	116.606	116.650	6172	6712200000	9
2016.07.25	15:00:00	116.651	116.669	116.446	116.477	7116	7756000000	9
2016.07.25	16:00:00	116.477	116.566	116.424	116.512	8438	8988080000	9
2016.07.25	17:00:00	116.511	116.526	116.281	116.371	9784	10156396000	9
2016.07.25	18:00:00	116.371	116.509	116.339	116.396	8125	7904750000	9
2016.07.25	19:00:00	116.396	116.446	116.257	116.302	5565	4780550000	9
2016.07.25	20:00:00	116.305	116.600	116.281	116.330	6230	5245335000	9
2016.07.25	21:00:00	116.330	116.370	116.229	116.292	4281	3317350000	9
2016.07.25	22:00:00	116.292	116.329	116.229	116.251	3051	2751150000	9
2016.07.25	23:00:00	116.251	116.326	116.216	116.321	2738	2445700000	9
2016.07.26	00:00:00	116.298	116.354	116.192	116.333	810	363046000	0
2016.07.26	01:00:00	116.334	116.410	116.253	116.276	3770	3941899000	17
